Date,野村鴻運,野村鴻利,野村台灣運籌,野村鴻揚貨幣市場,野村環球-新臺幣計價,野村積極成長,野村全球品牌,野村成長,野村高科技,野村平衡,野村ｅ科技,野村精選貨幣市場,野村中小,野村優質,野村泰國,野村新馬,野村貨幣市場,野村全球高股息累積型新臺幣計價,野村鑫全球債券組合,野村鑫平衡組合,野村台灣高股息,野村歐洲高股息累積型,野村全球不動產證券化累積型新臺幣計價,野村亞太高股息累積型新臺幣計價,野村全球生技醫療,野村亞太高股息季配型新臺幣計價,野村全球高股息季配型新臺幣計價,野村歐洲高股息季配型,野村全球不動產證券化月配型新臺幣計價,野村全球氣候變遷,野村新興傘型之中東非洲,野村新興傘型之大俄羅斯,野村中國機會,野村全球美元投資級公司債-累積型新臺幣計價,野村全球美元投資級公司債-月配型新臺幣計價,野村巴西,野村新興高收益債組合-累積型,野村新興高收益債組合-月配型,野村雙印傘型之印度潛力,野村雙印傘型之印尼潛力,野村亞太複合高收益債-累積型新臺幣計價,野村亞太複合高收益債-月配型新臺幣計價,野村環球高收益債-累積類型新臺幣計價,野村環球高收益債-月配類型新臺幣計價,野村環球高收益債-累積類型美元計價,野村環球高收益債-月配類型美元計價,野村環球高收益債-累積類型人民幣計價,野村環球高收益債-月配類型人民幣計價,野村亞太複合高收益債-累積類型人民幣計價,野村亞太複合高收益債-月配類型人民幣計價,野村歐洲中小成長-新臺幣計價,野村歐洲中小成長-美元計價,野村歐洲中小成長-人民幣計價,野村全球不動產證券化-累積類型人民幣計價,野村全球不動產證券化-月配類型人民幣計價,野村全球美元投資級公司債-累積類型人民幣計價,野村全球美元投資級公司債-月配類型人民幣計價,野村全球高股息-累積類型人民幣計價,野村全球高股息-季配類型人民幣計價,野村多元資產動態平衡-累積類型新臺幣計價,野村多元資產動態平衡-月配類型新臺幣計價,野村多元資產動態平衡-累積類型美元計價,野村多元資產動態平衡-月配類型美元計價,野村多元資產動態平衡-累積類型人民幣計價,野村多元資產動態平衡-月配類型人民幣計價,野村多元資產動態平衡-累積類型澳幣計價,野村多元資產動態平衡-月配類型澳幣計價,野村多元資產動態平衡-累積類型南非幣計價,野村多元資產動態平衡-月配類型南非幣計價,野村環球-人民幣計價,野村美利堅高收益債-累積類型新臺幣計價,野村美利堅高收益債-月配類型新臺幣計價,野村美利堅高收益債-月配類型美元計價,野村美利堅高收益債-月配類型人民幣計價,野村亞太高股息-累積型人民幣計價,野村亞太高股息-季配型人民幣計價,野村日本領先,野村全球短期收益-新臺幣計價,野村多元收益平衡-累積類型新臺幣計價,野村多元收益平衡-月配類型新臺幣計價,野村多元收益平衡-累積類型美元計價,野村多元收益平衡-月配類型美元計價,野村多元收益平衡-累積類型人民幣計價,野村多元收益平衡-月配類型人民幣計價,野村全球短期收益-美元計價,野村多元核心配置平衡-新臺幣計價,野村多元核心配置平衡-美元計價,野村多元核心配置平衡-人民幣計價,野村亞太複合高收益債-累積類型美元計價,野村亞太複合高收益債-月配類型美元計價,野村環球-美元計價,野村亞太新興債券-累積類型新臺幣計價,野村亞太新興債券-月配類型新臺幣計價,野村亞太新興債券-累積類型美元計價,野村亞太新興債券-月配類型美元計價,野村亞太新興債券-累積類型人民幣計價,野村亞太新興債券-月配類型人民幣計價
2009/7/24,0,-0.09569,-0.47716,0.00061,0.94594,0.17762,0.94339,0.15267,0.19646,-0.2457,0.09709,0,-0.2681,-0.38567,0.62893,1.53153,0,0.95652,0.61827,0.98566,-0.13132,0.63224,0.77022,0.95037,1.36987,1.00223,0.91408,0.67189,0.68027,2.07715,0,0.73099,1.49115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/7/27,0.10811,0.28736,0.54794,0.00122,0.26774,0.17731,-0.93458,0.15244,0.39216,-0.16421,0.38797,0.00171,0.53763,0.27655,0.20833,0.79858,0.00064,0.2584,-0.03573,0.26619,0.32873,-0.10471,0.63694,1.15062,-0.36855,1.10254,0.27174,-0.11123,0.67567,0.14535,2.31549,1.74166,1.65289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/7/28,2.4838,0.8596,2.52043,0.00061,-0.40053,2.12389,0,2.207,2.14844,1.39803,2.22222,0,2.56684,2.75786,0.8316,1.49648,0.00064,-0.25773,-0.0134,0.17699,1.96592,-0.83857,0.63291,1.24095,0.73983,1.19956,-0.271,-0.7795,0.53692,-1.45138,-0.56577,-3.13837,1.89702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/7/29,-0.73762,-0.18939,-1.06312,0,-0.2681,-0.51993,0.84905,-0.59568,-1.14723,0.40552,-1.13422,0.00085,-1.14703,-0.96618,-1.28866,-0.8673,0,-0.2584,0.32347,-0.35336,0.3856,0.42283,-1.00629,-1.32789,0.4896,-1.40086,-0.27174,0.3367,-0.93458,-1.1782,-0.42674,-1.32548,-2.92553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/7/30,-0.7431,-0.18975,-0.80591,0.00061,1.07527,-0.69686,2.15155,-0.74907,-0.96712,-0.40388,-0.95602,0,-0.89662,-0.92141,0.99217,0.52493,0,0.94991,0.05522,0.35461,-0.3201,1.26316,1.65184,0.72464,-0.24361,0.76503,0.99909,1.34229,1.61725,1.04322,1.28571,4.32836,0.09132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/7/31,-0.53476,0.28517,-0.13541,0.00062,-0.26596,0.8772,0.54945,0.83019,-0.19531,0,-0.28958,0.00085,-0.7983,-0.43764,0.56877,0.95735,0.00064,-0.08554,0.45043,0.88339,0.64226,0,1.25,1.33607,-0.2442,1.40998,-0.17986,0,1.32626,0.14749,0,0.71531,1.73358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/3,-1.72043,-0.18958,-0.74576,0.00122,1.33333,0.34783,1.8215,0.2994,-1.95695,1.21655,-1.8393,0.00085,-1.87768,-1.42858,2.93059,0.68965,0,1.19863,0.34739,0.61296,1.53159,2.2869,1.48148,1.21704,0.4896,1.28342,1.26126,2.2075,1.57068,1.62003,2.39774,4.6875,1.79373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/4,-1.31291,-0.94967,-1.43443,0,0.13158,-2.07972,0.26833,-2.01492,-1.59681,-0.80128,-1.67653,0,-1.14817,-1.39354,0.04995,-0.34247,0.00064,0.16921,0.31086,0.60923,-1.38278,0.20325,1.45985,-0.4008,0,-0.42239,0.17794,0.21598,1.41752,-0.43478,-0.55097,-0.54274,-0.35243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/5,-1.33038,-0.19176,-1.8018,0.00061,-0.39422,-1.59292,0.17841,-1.67555,-0.20284,-1.21163,-0.30091,0.00086,-1.1615,-1.52629,-0.14978,-0.85911,0,-0.50676,0.29493,-0.17301,-1.14722,-0.20284,1.07913,-0.70422,-0.73082,-0.74231,-0.53286,-0.21551,1.01652,-0.7278,-0.55401,-0.13642,-1.5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/6,0.78652,0.19212,0.988,0,0.26385,0.17986,0.1781,0.15492,0.81301,-0.24529,0.80483,0,1.06323,1.37773,1.65,0.17331,0,0.25467,0.22384,0.08666,-0.38685,0.71138,0.83036,0.91186,-0.73619,0.8547,0.26786,0.75594,0.88051,0.14663,0.27855,0,0.08976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/10,1.56076,0.67114,0.62893,0.00183,0.39474,0.89766,0.44444,0.92807,1.20968,0.32787,1.2974,0.00171,1.27354,0.79275,-1.2789,-1.21108,0.00064,0.42337,-0.19005,-0.17316,-0.06472,-0.50454,0.70588,-0.70281,0.37083,-0.63559,0.44524,-0.5359,0.62344,-0.14641,0.27778,-0.95629,-0.98654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/11,1.31724,0.66667,0.625,0.00062,-0.78637,1.24555,-0.26549,1.14942,1.99203,-0.1634,1.87193,0,1.80426,1.17978,-0.24913,0.61296,0.00064,-0.67453,0.21762,-0.34692,0,-1.21704,-0.81776,0.20222,-0.2463,0.21322,-0.70922,-1.18534,-0.86741,-0.87977,0.27701,-2.75862,0.54348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/12,0.10835,0.09461,0,0,0.7926,0.17575,0.79858,0.30303,0.39063,-0.2455,0.38685,0.00085,0.37594,-0.27762,0,-0.78329,0,0.59423,0.28019,-0.2611,0.1943,1.12936,0.23557,-1.51362,0.74074,-1.48936,0.625,1.09051,0.375,0.59171,-1.38122,0.42553,-2.79279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/13,1.40693,0.66163,1.93237,0.00061,0.52424,1.40351,0.44014,1.28399,1.36187,0.98441,1.54143,0,1.44462,1.55903,2.54745,1.31579,0,0.67511,0.03143,0.78534,1.55139,1.11675,0.70505,1.94672,-0.49019,1.83585,0.62111,1.07874,0.62267,0.58823,1.82073,2.11864,1.66821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/14,0.10672,0.46948,0.0677,0,-0.52151,0.17301,0.52585,0.44743,-0.19194,1.05605,-0.37951,0.00085,0.3692,-0.2193,-0.09742,0.34632,0.00064,-0.41911,0.17894,0.17316,1.01846,-0.70281,0.46675,0.30151,-0.61576,0.31813,-0.44092,-0.74706,0.49505,-0.8772,0,-1.24481,-0.18232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/17,-1.81237,-0.65421,-2.16509,0.00183,-2.22805,-1.72712,-3.40017,-1.85598,-2.5,-0.96463,-2.47619,0.00085,-1.8392,-2.25275,-4.04681,-2.58844,0.00129,-2.18855,-0.03311,-1.38289,-1.51229,-2.83114,-3.83275,-3.20641,-0.61957,-3.27696,-2.12577,-2.7957,-3.94089,-2.80236,-3.989,-3.92157,-3.65297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/18,-3.14875,-1.4111,-2.6971,0,0.93834,-2.46046,0.99278,-2.49622,-2.95858,-1.54221,-3.02734,0.00085,-3.37259,-3.03542,1.72764,0.26572,0,0.86059,0.03748,-0.26293,-1.59949,1.35276,0.72464,0,0.24937,0.10929,0.81448,1.43805,0.76923,0.75872,0.8596,0.58309,0.37915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/19,0.22421,0.09542,0.49751,0.00061,0.3984,0.18018,0.35746,0.15516,0.4065,-0.08244,0.50352,0,0.1662,0.23188,-1.4985,-1.23675,0.00064,0.3413,-0.00261,0.08787,0,0,-0.59952,-0.72464,0.99503,-0.76419,0.35906,0,-0.63613,0.30121,-0.56818,-0.72464,-1.13314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/20,-1.34228,-0.6673,-1.27299,0.00061,0.92593,-1.79856,1.51381,-1.78156,-1.01215,-1.23762,-1.002,0.00086,-1.60398,-1.5616,1.82556,1.34168,0,0.85034,0.17426,0.52677,-1.30039,1.74538,2.29192,1.45985,0.61576,1.54015,0.80501,1.63577,2.30474,1.35135,1.57143,2.62774,1.81471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/21,-1.24716,-0.47985,-1.21777,0.00001,1.44168,-1.28205,1.40351,-1.41956,-1.63599,-0.75188,-1.61943,0,-1.4615,-1.2926,0.74701,0.17652,0.00064,1.26476,0.0548,0.43668,-0.85639,2.4218,0.9434,-0.61664,0.73439,-0.65005,1.33096,2.46781,0.8761,1.62963,0,3.98293,-0.28142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/24,2.87026,0.96432,3.04569,0.00184,0.3876,2.22635,-0.17301,2.32,3.1185,1.26263,3.08642,0.00171,3.02339,3.03572,1.43351,1.32159,0.00128,0.58285,-0.14431,0.6087,1.19601,0.49261,0.70093,2.17166,-0.24301,2.07197,0.52539,0.52356,0.74441,0.58309,3.37553,2.73598,1.4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/25,0.66964,0.09551,0.14075,0,0.3861,-0.36298,0.60659,-0.31274,0,-0.665,0.0998,0.00085,0.44297,0.05777,0.04873,0,0.00064,0.41391,0.37173,0.34572,-0.9849,0.4902,0.46404,-0.40486,0.2436,-0.32051,0.43554,0.52083,0.49261,0.43478,0.27211,0.13315,-0.27829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/26,-1.21952,-0.66793,-1.26493,0.00061,0,-1.45719,0.43067,-1.56863,-1.00807,-0.9205,-0.99701,0,-1.10253,-0.98152,0.14612,0.26087,0,-0.08244,0.13791,-0.17226,-1.25995,-0.29268,0.57737,0,0.36453,0,0,-0.31088,0.61275,-0.7215,0.13569,-2.39362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/27,-0.22447,-0.28818,-0.35587,0.00061,-0.25641,-0.18484,-1.20068,-0.39841,0.20367,-0.08446,0.1007,0.00085,0.11148,0.11662,-1.50778,0.08673,0.00064,-0.16502,-0.04417,-0.34513,-0.26864,-0.97848,0.22962,-0.91464,-0.3632,-0.85745,-0.26019,-0.93555,0.1218,-0.5814,-0.54201,-1.63488,-1.48837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/28,1.91226,0.4817,1.78571,0.00061,0.51414,1.48148,1.30208,1.44,1.62602,0.42265,1.71026,0.00085,1.72606,1.68899,0.49383,0.51993,0,0.57851,0.20624,0.34632,0.13468,1.58103,0.80184,0.51282,-0.1215,0.43243,0.6087,1.57398,0.85158,0.43859,0,2.90859,-1.03872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/8/31,1.766,0.67114,0.84211,0.00122,-0.76727,0.54744,-1.37104,0.63091,1.2,0.25253,1.08803,0.00085,2.13465,1.14548,-0.83538,-1.12069,0.00193,-0.73952,-0.02508,-0.34513,0.269,-0.97276,-1.36364,-1.12245,-0.48662,-1.18407,-0.69144,-1.03306,-1.3269,-1.16448,0.81744,0,-2.29008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/1,3.68763,1.33333,3.54906,0.00061,-1.67526,2.90381,-1.30322,2.97805,4.1502,0.92359,4.20743,0.00086,3.48339,3.68064,0,-0.26155,0,-1.49007,-0.17213,-0.4329,0.67069,-1.66994,-2.30415,0.516,-1.467,0.65359,-1.47955,-1.67015,-2.44499,-1.47275,-0.54054,-2.01884,0.48828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/2,0.2092,0.18797,0.67204,0,-0.13106,0.70547,-1.05634,0.60883,0.56926,0.49917,0.65728,0.00085,0.36251,0.92846,0.14866,-0.52448,0.00064,-0.16807,0.04939,-0.34783,0,-0.2997,-1.41509,-0.92402,0.12406,-0.97402,-0.17668,-0.31847,-1.25313,-0.59791,-1.08696,-2.74725,-1.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/3,1.46138,0.37524,1.13485,0.00061,0.52494,1.57618,0.62278,1.81543,0.56603,0.9106,0.46642,0,1.23839,1.2987,1.58338,1.05448,0.00064,0.50505,0.2347,0.34904,1.26582,0.40081,0.95694,0.93265,-0.12391,0.98361,0.44248,0.42598,0.88832,1.35338,0.82417,2.25989,1.66994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/4,0.10288,0.09346,0.72608,0.00061,0.91384,0,1.23784,-0.14859,0,-0.16407,0,0.00085,-0.20388,0.05342,0.34096,0.6087,0,0.92128,-0.00432,0.52174,-0.26316,0.6986,1.65877,1.12937,1.11662,0.97403,0.96916,0.74231,1.63522,1.03858,0,0.27625,2.41546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/7,0.71943,0.37348,1.17955,0.00122,0.51746,0.51724,1.65939,0.66965,0.75047,0.16434,0.7428,0.00171,0.51073,0.64069,2.37864,1.03717,0.00128,0.58091,-0.00086,0.60553,0.32982,1.68483,1.6317,1.31979,0,1.39336,0.52356,1.68421,1.60891,1.0279,2.04359,1.23967,1.13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/8,-0.20408,0.18605,0.1943,0.00061,0.6435,0.17153,1.03093,0.07391,0,-0.08203,0.09217,0,-0.35569,-0.05305,1.37506,0.68435,0.00064,0.74257,0.11233,0.60189,0.32873,0.77973,1.6055,1.002,0.1227,1.05708,0.78125,0.72464,1.58343,1.45349,0,3.67347,1.39925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/9,-1.84049,-0.64996,-1.48675,0.00062,0.38363,-1.5411,1.19047,-1.32939,-1.8622,-0.57472,-1.84162,0.00085,-2.09077,-1.59236,0.04678,-0.42481,0.00064,0.3276,0.34437,0.25641,-0.45872,0.8704,1.01581,-0.59524,0.4902,-0.62762,0.34453,0.92498,1.07913,0.8596,-0.13351,1.96851,-0.64397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/10,0.20833,-0.09346,0.45932,0,0.25478,-0.17391,0.33614,-0.22455,-0.18975,0.08258,-0.09381,0.00085,-0.46875,0.37756,0.98177,0.51194,0.00064,0.2449,-0.19697,0.17051,-0.1975,-0.28763,0.78213,0.7984,0.36586,0.73684,0.25751,-0.3055,0.83036,0.56818,0,-0.6435,0.74074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/11,0.4158,0.46773,0.26126,0.00061,0.25413,1.21952,0.58627,1.12528,0.38022,0.16502,0.28169,0,0.99424,-0.21494,0.74074,0.33956,0,0.16287,0.45331,0.59574,0.19789,0.86539,0.44345,0.49505,0.60754,0.52247,0.17123,0.81716,0.35294,0.70622,0,2.84974,0.45956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/14,-0.72464,-0.18622,-0.9772,0.00061,0.38023,-0.86058,0,-0.74184,-0.37879,-0.74135,-0.46817,0.00171,-0.46632,-1.1847,-1.9761,-1.09983,0.00192,0.2439,0.16815,-0.0846,-0.98749,-0.19066,0.4415,-1.18226,0.84541,-1.14345,0.17094,-0.20263,0.46894,-0.14025,-0.53476,-0.25189,-0.82342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/15,1.35558,0.5597,1.51316,0.00061,0.37879,1.04166,0.41632,1.04634,1.52091,0.41494,1.69332,0,1.30141,1.68937,1.64088,0.34218,0,0.48662,0.19271,0.25402,0.46543,0.38204,0.54945,0.49851,0,0.52576,0.51194,0.50761,0.46675,0.8427,1.07527,2.27273,-0.46126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/16,1.44033,0.92765,1.29617,0,0.88051,1.89003,1.07794,1.92307,2.24719,0.7438,2.03515,0,1.38747,1.01822,1.33764,1.10827,0.00064,0.88781,0.15387,0.76013,1.0589,1.14177,1.85793,1.68651,0.71856,1.67364,0.8489,1.0101,1.85831,1.11421,1.19681,0.98765,1.85357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/17,0,-0.18382,0.19194,0.00061,0.12468,0,0.73831,-0.07257,0.18315,0.08204,0.27199,0.00085,-0.10137,0.05305,-0.50068,-0.08431,0.00064,0.08,0.1084,0.41911,0.32744,0.37629,0.2146,0.78049,0.35672,0.82304,0.16835,0.5,0.11402,0,1.57687,-0.978,1.36488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/18,0.81136,0.73665,1.341,0.00061,0.24907,1.85498,0.4886,1.96078,1.46252,0.40984,1.35624,0,1.11618,1.16649,0.68618,-0.33755,0.00064,0.31974,0.21827,-0.08347,0.97911,0,-0.10707,-0.29042,0,-0.30612,0.33614,0,0,-0.13774,0,1.11111,-0.98743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
